fund_code,fund_abbr_name,nav,add_nav,pre_nav,pre_add_nav,day_growth,day_growth_rate,handling_charge
020002,国泰金龙债券A,1.0370,1.7980,1.0370,1.7980,0,0.00,0.08%
020003,国泰金龙行业精选,0.6480,5.3550,0.6440,5.3420,0.0040,0.62,0.12%
020005,国泰金马稳健,1.1130,4.57,1.0890,4.4740,0.0240,2.20,0.15%
020009,国泰金鹏蓝筹,1.0810,2.6320,1.0740,2.6250,0.0070,0.65,0.15%
020010,国泰金牛创新成长混合,1.4380,2.2470,1.4270,2.2360,0.0110,0.77,0.15%
020011,国泰沪深300,0.8610,1.2326,0.8571,1.2270,0.0039,0.46,0.15%
020012,国泰金龙债券C,1.0090,1.7660,1.0080,1.7650,0.0010,0.10,0.00%
020015,国泰区位优势混合,2.5580,2.6030,2.5280,2.5730,0.03,1.19,0.15%
020018,国泰金鹿保本混合,1,1.4370,1,1.4370,0,0.00,0.12%
020019,国泰双利债券A,1.3650,1.6310,1.3640,1.63,0.0010,0.07,0.10%
020020,国泰双利债券C,1.33,1.5820,1.33,1.5820,0,0.00,0.00%
020021,国泰上证180金融联接,1.7595,1.7595,1.7503,1.7503,0.0092,0.53,0.12%
020022,国泰策略价值灵活配置混合,1.4440,1.4440,1.4390,1.4390,0.0050,0.35,0.12%
020023,国泰事件驱动策略混合,2.6460,2.6460,2.6210,2.6210,0.0250,0.95,0.15%
020026,国泰成长优选混合,3.1490,3.6710,3.1250,3.6470,0.0240,0.77,0.15%
020027,国泰信用债券A,1.2270,1.2270,1.2270,1.2270,0,0.00,0.08%
020028,国泰信用债券C,1.1820,1.1820,1.1820,1.1820,0,0.00,0.00%
020033,国泰民安增利债券A,1.0793,1.4147,1.0783,1.4137,0.0010,0.09,0.08%
020034,国泰民安增利债券C,1.0736,1.3935,1.0726,1.3925,0.0010,0.09,0.00%
020035,国泰上证5年期国债联接A,0.9420,0.9420,0.9420,0.9420,0,0.00,0.05%
020036,国泰上证5年期国债联接C,0.9510,0.9510,0.9510,0.9510,0,0.00,0.00%
040001,华安创新,0.7580,3.7880,0.76,3.7970,-0.0020,-0.26,0.15%
040002,华安中国A股增强指数,0.8210,3.8950,0.8150,3.8750,0.0060,0.74,0.15%
040004,华安宝利配置,1.1860,4.1750,1.1780,4.1670,0.0080,0.68,0.12%
040005,华安宏利混合,3.8871,4.5071,3.8175,4.4375,0.0696,1.82,0.15%
040007,华安中小盘成长混合,1.5097,2.8246,1.5186,2.8335,-0.0089,-0.59,0.15%
040008,华安策略优选混合,1.6249,3.1612,1.6106,3.1469,0.0143,0.89,0.15%
040009,华安稳定债券A,1.0683,1.6285,1.0683,1.6285,0,0.00,0.08%
040010,华安稳定债券B,1.0713,1.5843,1.0713,1.5843,0,0.00,0.00%
040011,华安核心优选混合,2.1125,2.6125,2.1167,2.6167,-0.0042,-0.20,0.15%
040012,华安强化债券A,1.2140,1.7460,1.2140,1.7460,0,0.00,0.08%
040013,华安强化债券B,1.20,1.6950,1.20,1.6950,0,0.00,0.00%
040015,华安动态灵活配置,1.6740,2.2870,1.70,2.3130,-0.0260,-1.53,0.15%
040016,华安行业轮动混合,1.3304,2.0664,1.3401,2.0761,-0.0097,-0.72,0.15%
040018,华安香港精选,,,1.4080,1.4080,,,0.16%
040019,华安稳固收益债券C,1.0890,1.4590,1.09,1.46,-0.0010,-0.09,0.00%
040020,华安升级主题混合,1.2750,1.7750,1.2920,1.7920,-0.0170,-1.32,0.15%
040021,华安大中华升级,,,1.4930,1.4930,,,0.15%
040022,华安可转债债券A,1.1220,1.1220,1.1260,1.1260,-0.0040,-0.36,0.08%
040023,华安可转债债券B,1.0940,1.0940,1.0970,1.0970,-0.0030,-0.27,0.00%
040025,华安科技动力混合,3.2690,3.8240,3.2720,3.8270,-0.0030,-0.09,0.15%
040026,华安信用四季红债券,1.0470,1.3650,1.0470,1.3650,0,0.00,0.08%
040035,华安逆向策略混合,2.7150,3.0950,2.7090,3.0890,0.0060,0.22,0.15%
040036,华安安心收益债券A,1.0560,1.49,1.0580,1.4920,-0.0020,-0.19,0.08%
040037,华安安心收益债券B,1.06,1.5090,1.0620,1.5110,-0.0020,-0.19,0.00%
040040,华安纯债债券A,1.0536,1.2048,1.0533,1.2045,0.0003,0.03,0.08%
040041,华安纯债债券C,1.0526,1.1991,1.0524,1.1989,0.0002,0.02,0.00%
040045,华安信用增强债券,1.0492,1.3842,1.0495,1.3845,-0.0003,-0.03,0.08%
040046,华安纳斯达克100指数,,,1.8940,1.8940,,,0.12%
040180,华安上证180联接,1.4353,1.4353,1.4289,1.4289,0.0064,0.45,0.12%
040190,华安上证龙头联接,1.4160,1.4160,1.4170,1.4170,-0.0010,-0.07,0.12%
050001,博时价值增长,0.7640,3.2660,0.7620,3.2640,0.0020,0.26,0.18%
050002,博时沪深300指数A,1.4731,3.4651,1.4652,3.4572,0.0079,0.54,0.15%
050004,博时精选混合A,1.8476,3.4941,1.8531,3.4996,-0.0055,-0.30,0.15%
050007,博时平衡配置,1,2.4570,1.0020,2.4590,-0.0020,-0.20,0.15%
050008,博时第三产业混合,0.8310,3.0640,0.8410,3.0860,-0.01,-1.19,0.15%
050009,博时新兴成长混合,0.6780,3.1140,0.6760,3.1060,0.0020,0.30,0.15%
050010,博时特许价值混合A,1.6380,2.0780,1.6360,2.0760,0.0020,0.12,0.15%
050011,博时信用债券A/B,2.1790,2.2940,2.1760,2.2910,0.0030,0.14,0.08%
050012,博时策略配置,1.3690,1.3930,1.3680,1.3920,0.0010,0.07,0.15%
050013,博时上证超大盘联接,1.0386,1.0386,1.0344,1.0344,0.0042,0.41,0.12%
050014,博时创业成长混合A,1.9360,2.0080,1.9580,2.03,-0.0220,-1.12,0.15%
050015,博时大中华亚太精选股票,,,1.2760,1.3580,,,0.16%
050016,博时宏观债券A/B,1.1560,1.2070,1.1560,1.2070,0,0.00,0.08%
050018,博时行业轮动混合,1.3170,1.3170,1.3180,1.3180,-0.0010,-0.08,0.15%
050019,博时转债增强债券A,1.3210,1.3260,1.3290,1.3340,-0.0080,-0.60,0.08%
050020,博时抗通胀增强,,,0.4970,0.4970,,,0.15%
050021,博时深证200联接,1.4767,1.4767,1.4709,1.4709,0.0058,0.39,0.12%
050022,博时回报灵活配置,0.9250,1.7260,0.9220,1.7230,0.0030,0.33,0.15%
050023,博时天颐债券A,1.1490,1.4020,1.1480,1.4010,0.0010,0.09,0.08%
050024,博时上证自然资源联接,0.7775,0.7775,0.7788,0.7788,-0.0013,-0.17,0.12%
050025,博时标普500ETF联接,,,1.9776,2.0366,,,0.12%
050026,博时医疗保健行业混合A,1.4870,1.6260,1.4950,1.6340,-0.0080,-0.54,0.15%
050027,博时信用债纯债债券A,1.0470,1.34,1.0470,1.34,0,0.00,0.08%
050106,博时稳定价值债券A,1.4430,1.8270,1.4410,1.8250,0.0020,0.14,0.08%
050111,博时信用债券C,2.1410,2.2380,2.1390,2.2360,0.0020,0.09,0.00%
050116,博时宏观债券C,1.1490,1.1920,1.1490,1.1920,0,0.00,0.00%
050119,博时转债增强债券C,1.3010,1.3050,1.3090,1.3130,-0.0080,-0.61,0.00%
050123,博时天颐债券C,1.1210,1.3640,1.12,1.3630,0.0010,0.09,0.00%
050201,博时价值增长二号,0.6350,2.09,0.6330,2.0880,0.0020,0.32,0.20%
070001,嘉实成长收益混合A,1.3086,4.4617,1.3018,4.4502,0.0068,0.52,0.15%
070003,嘉实稳健,1.2830,3.44,1.2710,3.4160,0.0120,0.94,0.15%
070005,嘉实债券,1.1780,2.1830,1.1780,2.1830,0,0.00,0.08%
070009,嘉实超短债债券,1.0419,1.3822,1.0414,1.3817,0.0005,0.05,0.00%
070010,嘉实主题精选,1.5870,3.16,1.5830,3.1560,0.0040,0.25,0.15%
070011,嘉实策略增长,1.3490,2.2150,1.3520,2.2180,-0.0030,-0.22,0.15%
070012,嘉实海外中国股票混合,,,0.8890,0.8890,,,0.15%
070013,嘉实研究精选混合A,2.34,3.7280,2.3090,3.6970,0.0310,1.34,0.15%
070015,嘉实多元债券A,1.1640,1.6310,1.1640,1.6310,0,0.00,0.08%
070016,嘉实多元债券B,1.1540,1.5940,1.1540,1.5940,0,0.00,0.00%
070017,嘉实量化阿尔法混合,1.3740,1.6540,1.3670,1.6470,0.0070,0.51,0.15%
070018,嘉实回报,1.3360,1.5850,1.3150,1.5640,0.0210,1.60,0.15%
070019,嘉实价值优势混合,1.44,1.7810,1.4320,1.7730,0.0080,0.56,0.15%
070020,嘉实稳固债券,1.1120,1.4070,1.1110,1.4060,0.0010,0.09,0.00%
070021,嘉实主题新动力混合,1.5460,1.5460,1.5370,1.5370,0.0090,0.59,0.15%
070022,嘉实领先成长混合,2.0440,2.4890,2.0280,2.4730,0.0160,0.79,0.15%
070023,嘉实深证120联接,1.7864,1.7864,1.7769,1.7769,0.0095,0.53,0.12%
070025,嘉实信用债券A,1.0910,1.3560,1.0910,1.3560,0,0.00,0.08%
070026,嘉实信用债券C,1.0840,1.3280,1.0840,1.3280,0,0.00,0.00%
070027,嘉实周期优选混合,2.23,2.29,2.20,2.26,0.03,1.36,0.15%
070030,嘉实中创400联接,1.6911,1.6911,1.7031,1.7031,-0.0120,-0.70,0.12%
070031,嘉实全球房地产,,,1.0870,1.3140,,,0.15%
070032,嘉实优化红利混合,1.44,2.2930,1.4150,2.2680,0.0250,1.77,0.15%
070037,嘉实纯债债券A,1.1490,1.2020,1.1480,1.2010,0.0010,0.09,0.08%
070038,嘉实纯债债券C,1.1410,1.1930,1.14,1.1920,0.0010,0.09,0.00%
070099,嘉实优质企业混合,1.6320,2.72,1.6270,2.7150,0.0050,0.31,0.15%
080001,长盛成长价值,1.18,3.7680,1.1780,3.7660,0.0020,0.17,0.15%
080002,长盛创新先锋,1.0561,2.3024,1.0466,2.2929,0.0095,0.91,0.15%
080003,长盛积极配置债券,1.0856,1.6636,1.0853,1.6633,0.0003,0.03,0.08%
080005,长盛量化红利混合,1.2080,2.1140,1.21,2.1160,-0.0020,-0.17,0.15%
080006,长盛环球行业混合(QDII),1.3660,1.4160,1.3630,1.4130,0.0030,0.22,0.15%
080007,长盛同鑫行业配置混合,1.06,1.0910,1.0580,1.0890,0.0020,0.19,0.12%
080008,长盛战略新兴产业混合A,2.0740,2.1240,2.0690,2.1190,0.0050,0.24,0.15%
080009,长盛同禧债券A,1.0110,1.3210,1.01,1.32,0.0010,0.10,0.08%
080010,长盛同禧债券C,1.0070,1.2770,1.0060,1.2760,0.0010,0.10,0.00%
080012,长盛电子信息产业混合,1.6620,2.69,1.6450,2.6730,0.0170,1.03,0.15%
080015,长盛中小盘精选混合,0.7830,0.7830,0.7840,0.7840,-0.0010,-0.13,0.12%
090001,大成价值增长,1.0215,3.9802,1.0254,3.9841,-0.0039,-0.38,0.15%
090002,大成债券A/B,1.0196,2.0490,1.0183,2.0477,0.0013,0.13,0.08%
090003,大成蓝筹稳健,0.9147,3.4847,0.9163,3.4863,-0.0016,-0.17,0.15%
090004,大成精选增值,1.0499,3.4709,1.0411,3.4621,0.0088,0.85,0.15%
090006,大成2020生命周期,0.7170,2.5390,0.7170,2.5390,0,0.00,0.14%
090007,大成策略回报混合,1.18,2.7940,1.1780,2.7920,0.0020,0.17,0.15%
090009,大成行业轮动混合,1.6320,1.6320,1.6250,1.6250,0.0070,0.43,0.15%
090010,大成中证红利指数,1.7870,1.7870,1.7840,1.7840,0.0030,0.17,0.12%
090011,大成核心双动力混合,1.1080,1.6580,1.1070,1.6570,0.0010,0.09,0.15%
090012,大成深证成长40联接,1.0680,1.0680,1.0610,1.0610,0.0070,0.66,0.12%
090013,大成竞争优势混合,1.3180,2.3280,1.3150,2.3250,0.0030,0.23,0.15%
090015,大成内需增长混合,2.6430,2.6430,2.6360,2.6360,0.0070,0.27,0.15%
090016,大成消费主题混合,0.8470,1.1040,0.8540,1.1110,-0.0070,-0.82,0.15%
090017,大成可转债增强债券,1.1320,1.1420,1.1340,1.1440,-0.0020,-0.18,0.08%
090018,大成新锐产业混合,1.6360,2.1360,1.65,2.15,-0.0140,-0.85,0.15%
090019,大成景恒保本混合,1.0040,1.3440,1.0030,1.3430,0.0010,0.10,0.12%
090020,大成健康产业混合,1.0140,1.0140,1.0170,1.0170,-0.0030,-0.30,0.15%
092002,大成债券C,1.0336,1.9962,1.0323,1.9949,0.0013,0.13,0.00%
096001,大成标普500,,,1.7440,1.8540,,,0.15%
100016,富国天源沪港深平衡混合,1.8680,3.5810,1.8390,3.5520,0.0290,1.58,0.15%
100018,富国天利增长债券,1.2296,2.4076,1.2292,2.4072,0.0004,0.03,0.12%
100020,富国天益价值混合,1.6210,4.7423,1.6244,4.7457,-0.0034,-0.21,0.15%
100022,富国天瑞强势,0.6677,4.4867,0.6650,4.4803,0.0027,0.41,0.15%
100026,富国天合稳健优选混合,1.4621,3.5236,1.4626,3.5241,-0.0005,-0.03,0.15%
100029,富国天成红利,1.1562,2.4322,1.1581,2.4341,-0.0019,-0.16,0.15%
100032,富国中证红利指数增强,1.3150,2.7260,1.3120,2.7230,0.0030,0.23,0.15%
100035,富国优化强债A/B,1.6010,1.6660,1.5920,1.6570,0.0090,0.57,0.08%
100037,富国优化增强债券C,1.5460,1.6110,1.5370,1.6020,0.0090,0.59,0.00%
100038,富国量化沪深300,1.8290,1.8290,1.8220,1.8220,0.0070,0.38,0.12%
100039,富国通胀通缩主题轮动混合,1.5950,1.6450,1.5980,1.6480,-0.0030,-0.19,0.15%
100050,富国全球债券,,,1.0780,1.0780,,,0.08%
100051,富国可转换债券,1.5440,1.5440,1.5210,1.5210,0.0230,1.51,0.08%
100053,富国上证综指联接,1.2640,1.2640,1.2640,1.2640,0,0.00,0.15%
100056,富国低碳环保混合,2.82,2.82,2.8210,2.8210,-0.0010,-0.04,0.15%
100058,富国产业债债券,1.02,1.3750,1.0190,1.3740,0.0010,0.10,0.08%
100060,富国高新技术产业混合,1.9210,2.3410,1.91,2.33,0.0110,0.58,0.15%
100061,富国中国中小盘混合,,,2.1330,2.2280,,,0.15%
100066,富国纯债A,1.03,1.21,1.0290,1.2090,0.0010,0.10,0.08%
100068,富国纯债C,1.0210,1.1860,1.0210,1.1860,0,0.00,0.00%
110001,易方达平稳增长,2.8470,4.1520,2.8440,4.1490,0.0030,0.11,0.15%
110002,易方达策略成长,3.5780,5.2910,3.5850,5.2980,-0.0070,-0.20,0.15%
110003,易方达上证50指数A,1.4407,3.2907,1.4220,3.2720,0.0187,1.32,0.15%
110005,易方达积极成长,0.8436,4.8199,0.8502,4.8366,-0.0066,-0.78,0.15%
110007,易方达稳健收益债券A,1.2968,2.0104,1.2933,2.0069,0.0035,0.27,0.00%
110008,易方达稳健收益债券B,1.3039,2.0485,1.3003,2.0449,0.0036,0.28,0.08%
110009,易方达价值精选混合,1.2192,2.9812,1.2089,2.9709,0.0103,0.85,0.15%
110010,易方达价值成长混合A,1.8968,2.1098,1.8757,2.0887,0.0211,1.12,0.15%
110011,易方达中小盘混合,3.6465,4.0365,3.6113,4.0013,0.0352,0.97,0.15%
110012,易方达科汇灵活配置,1.5730,5.9360,1.5610,5.9230,0.0120,0.77,0.15%
110013,易方达科翔混合,2.8790,7.8410,2.8730,7.8330,0.0060,0.21,0.15%
110015,易方达行业领先混合,2.3720,2.5980,2.34,2.5660,0.0320,1.37,0.15%
110017,易方达增强债券A,1.2690,2.0090,1.2670,2.0070,0.0020,0.16,0.08%
110018,易方达增强债券B,1.2550,1.95,1.2520,1.9470,0.0030,0.24,0.00%
110019,易方达深证100ETF联接A,1.2176,1.2176,1.2101,1.2101,0.0075,0.62,0.12%
110020,易方达沪深300ETF联接,1.3475,1.3475,1.3412,1.3412,0.0063,0.47,0.12%
110021,易方达上证中盘ETF联接A,1.3794,1.3794,1.3780,1.3780,0.0014,0.10,0.12%
110022,易方达消费行业,2.18,2.18,2.1370,2.1370,0.0430,2.01,0.15%
110023,易方达医疗保健行业混合,1.5640,1.5640,1.5520,1.5520,0.0120,0.77,0.15%
110025,易方达资源行业混合,1.1330,1.1330,1.1330,1.1330,0,0.00,0.15%
110026,易方达创业板ETF联接A,1.8341,1.8341,1.8407,1.8407,-0.0066,-0.36,0.12%
110027,易方达安心债券A,1.6510,2.4660,1.6490,2.4640,0.0020,0.12,0.08%
110028,易方达安心债券B,1.63,2.4250,1.6280,2.4230,0.0020,0.12,0.00%
110029,易方达科讯混合,1.1508,5.7346,1.1484,5.7278,0.0024,0.21,0.15%
110030,易方达沪深300量化增强,2.3997,2.3997,2.3894,2.3894,0.0103,0.43,0.15%
110031,易方达恒生ETF联接,1.1781,1.1781,1.1714,1.1714,0.0067,0.57,0.12%
110035,易方达双债强债A,1.2620,1.4120,1.2610,1.4110,0.0010,0.08,0.08%
110036,易方达双债强债C,1.2310,1.3810,1.23,1.38,0.0010,0.08,0.00%
110037,易方达纯债债券A,1.0960,1.2620,1.0960,1.2620,0,0.00,0.08%
110038,易方达纯债债券C,1.0940,1.2370,1.0940,1.2370,0,0.00,0.00%
112002,易方达策略成长二号,1.1150,3.2750,1.1190,3.2790,-0.0040,-0.36,0.20%
118001,易方达亚洲精选,,,0.98,0.98,,,0.16%
118002,易方达标普消费品指数,,,1.7660,1.7660,,,0.12%
121001,国投瑞银融华债券,1.7772,3.2442,1.7767,3.2437,0.0005,0.03,0.065%
121002,国投瑞银景气行业混合,1.2457,3.2840,1.2488,3.2871,-0.0031,-0.25,0.15%
121003,国投瑞银核心企业混合,0.7155,2.3605,0.7220,2.3670,-0.0065,-0.90,0.15%
121005,国投瑞银创新动力混合,0.6326,2.9090,0.6340,2.9113,-0.0014,-0.22,0.15%
121006,国投瑞银稳健增长,1.3990,2.4950,1.4010,2.4970,-0.0020,-0.14,0.15%
121008,国投瑞银成长优选混合,0.5630,2.7470,0.5653,2.7520,-0.0023,-0.41,0.15%
121009,国投瑞银稳定增利债券A,1.0331,1.6841,1.0325,1.6835,0.0006,0.06,0.00%
121010,国投瑞银瑞源保本,1.2230,1.4730,1.2230,1.4730,0,0.00,0.12%
121012,国投瑞银优化强债A/B,1.3180,1.6520,1.3170,1.6510,0.0010,0.08,0.08%
121013,国投瑞银纯债A,1.0460,1.2160,1.0450,1.2150,0.0010,0.10,0.00%
128013,国投瑞银纯债B,1.0470,1.2260,1.0460,1.2250,0.0010,0.10,0.00%
128112,国投瑞银优化强债C,1.3120,1.6180,1.3110,1.6170,0.0010,0.08,0.00%
150103,银河银泰理财,1.1492,4.2792,1.1308,4.2608,0.0184,1.63,1.00%
151001,银河稳健,1.4962,4.5848,1.4846,4.5689,0.0116,0.78,0.15%
151002,银河收益债券,1.3712,2.9612,1.3724,2.9624,-0.0012,-0.09,0.15%
160105,南方积极配置混合(LOF),1.1015,3.2041,1.0982,3.2008,0.0033,0.30,0.15%
160106,南方高增长混合(LOF),1.3725,3.8545,1.3677,3.8497,0.0048,0.35,0.15%
160119,南方中证500ETF联接A,1.5463,1.6463,1.5548,1.6548,-0.0085,-0.55,0.12%
160121,南方金砖四国指数,,,1.0530,1.0730,,,0.13%
160123,南方中债10年期国债A,1.1632,1.1932,1.1626,1.1926,0.0006,0.05,0.08%
160124,南方中债10年期国债C,1.1338,1.1638,1.1333,1.1633,0.0005,0.04,0.00%
160125,南方香港优选股票(QDII),,,1.0108,1.1008,,,0.13%
160127,南方新兴消费分级,1.2080,2.4490,1.1930,2.4190,0.0150,1.26,0.15%
160133,南方天元,2.20,2.20,2.1880,2.1880,0.0120,0.55,0.15%
160135,南方中证高铁产业指数分级,1.0008,0.6046,1.0096,0.6099,-0.0088,-0.87,0.06%
160136,南方中证国有企业改革指数分级,1.0090,0.7209,1.0044,0.7176,0.0046,0.46,0.06%
160137,南方中证互联网指数分级,0.8160,0.8901,0.8125,0.8863,0.0035,0.43,0.12%
160138,南方恒生中国企业精明指数A,1.0793,1.0793,1.0730,1.0730,0.0063,0.59,0.12%
160139,南方恒生中国企业精明指数C,1.0768,1.0768,1.0706,1.0706,0.0062,0.58,0.00%
160140,南方道琼斯美国精选A,,,1.0026,1.0026,,,0.12%
160141,南方道琼斯美国精选C,,,1.0024,1.0024,,,0.00%
160211,国泰中小盘成长混合(LOF),2.93,4.1010,2.9010,4.0670,0.0290,1.00,0.15%
160212,国泰估值优势混合(LOF),2.8560,2.8560,2.8270,2.8270,0.0290,1.03,0.15%
160213,国泰纳斯达克100指数,,,2.8550,2.9550,,,0.15%
160215,国泰价值经典混合(LOF),1.5830,2.1110,1.5810,2.1090,0.0020,0.13,0.15%
160216,国泰商品,,,0.4460,0.4460,,,0.15%
160217,国泰互利分级债券,1.0620,1.3910,1.0620,1.3910,0,0.00,0.08%
160218,国泰国证房地产行业指数分级,0.7966,1.9312,0.8009,1.9355,-0.0043,-0.54,0.10%
160219,国泰国证医药卫生指数分级,0.8407,1.4954,0.8392,1.4939,0.0015,0.18,0.10%
160220,国泰民益混合(LOF)A,1.3240,1.3240,1.3230,1.3230,0.0010,0.08,0.15%
160221,国泰国证有色金属行业指数分级,1.1448,0.7852,1.1508,0.7892,-0.0060,-0.52,0.00%
160222,国泰国证食品饮料行业指数分级,1.2447,1.8660,1.2164,1.8377,0.0283,2.33,0.00%
160223,国泰创业板指数(LOF),0.8337,0.8337,0.8365,0.8365,-0.0028,-0.33,0.12%
160224,国泰深证TMT50指数分级,1.2248,0.8329,1.2205,0.83,0.0043,0.35,0.00%
160225,国泰国证新能源汽车指数,1.0783,1.0783,1.0903,1.0903,-0.0120,-1.10,0.12%
160311,华夏蓝筹,1.5540,5.1280,1.5460,5.1090,0.0080,0.52,0.60%
160314,华夏行业混合(LOF),1.1210,6.5150,1.1150,6.4930,0.0060,0.54,0.60%
160322,华夏港股通精选股票LOF,1.2754,1.3254,1.2629,1.3129,0.0125,0.99,0.60%
160415,华安深证300,1.0430,1.3030,1.0420,1.3020,0.0010,0.10,0.12%
160416,华安标普石油指数,,,0.9550,0.9950,,,0.12%
160417,华安沪深300指数分级,1.4184,1.5574,1.4116,1.5506,0.0068,0.48,0.12%
160418,华安中证银行指数分级,0.9076,0.9515,0.9055,0.9494,0.0021,0.23,0.12%
160419,华安中证全指证券公司指数分级,1.0202,0.6366,1.0283,0.6417,-0.0081,-0.79,0.12%
160420,华安创业板50指数分级,0.8212,0.3283,0.8264,0.3304,-0.0052,-0.63,0.12%
160422,华安中证定向增发,1.0781,1.0781,1.0880,1.0880,-0.0099,-0.91,0.12%
160505,博时主题行业混合(LOF),2.01,5.5430,2.0040,5.5370,0.0060,0.30,0.15%
160512,博时卓越品牌混合(LOF),2.1430,2.3080,2.18,2.3460,-0.0370,-1.70,0.15%
160514,博时稳健回报债券(LOF)C,1.1940,1.2940,1.1920,1.2920,0.0020,0.17,0.00%
160516,博时中证800证券保险分级,1.2411,0.8187,1.2366,0.8157,0.0045,0.36,0.10%
160517,博时中证银行指数分级,1.0160,1.0879,1.0135,1.0852,0.0025,0.25,0.10%
160518,博时睿远,0.9640,0.9640,0.9630,0.9630,0.0010,0.10,0.15%
160519,博时睿利事件驱动(LOF),0.9890,0.9890,0.9920,0.9920,-0.0030,-0.30,0.15%
160602,鹏华普天债券A,1.1850,1.8430,1.1840,1.8420,0.0010,0.08,0.08%
160603,鹏华普天收益,1.3020,3.8030,1.2970,3.7980,0.0050,0.39,0.14%
160605,鹏华中国50,1.2930,3.6630,1.2630,3.6330,0.03,2.38,0.15%
160607,鹏华价值优势混合(LOF),0.82,4.1490,0.8150,4.1340,0.0050,0.61,0.15%
160608,鹏华普天债券B,1.1530,1.7610,1.1520,1.76,0.0010,0.09,0.00%
160610,鹏华动力增长,1.1010,1.9210,1.1020,1.9220,-0.0010,-0.09,0.15%
160611,鹏华优质治理混合(LOF),0.8470,0.9760,0.8580,0.9870,-0.0110,-1.28,0.15%
160612,鹏华丰收债券,1.13,1.6060,1.1290,1.6050,0.0010,0.09,0.08%
160613,鹏华盛世创新混合(LOF),1.4930,2.39,1.4870,2.3840,0.0060,0.40,0.15%
160615,鹏华沪深300,1.6260,1.6860,1.6180,1.6780,0.0080,0.49,0.12%
160616,鹏华中证500,1.3450,1.3450,1.3520,1.3520,-0.0070,-0.52,0.12%
160617,鹏华丰润债券(LOF),1.0020,1.46,1.0010,1.4590,0.0010,0.10,0.08%
160618,鹏华丰泽债券(LOF),1.1470,1.5120,1.1470,1.5120,0,0.00,0.00%
160620,鹏华资源分级,1.2940,0.9060,1.2970,0.9080,-0.0030,-0.23,0.12%
160621,鹏华丰和债券(LOF),1.0750,1.4170,1.0760,1.4180,-0.0010,-0.09,0.08%
160622,鹏华丰利债券(LOF),0.9760,1.19,0.9770,1.1910,-0.0010,-0.10,0.08%
160624,鹏华消费领先混合,1.8260,1.6970,1.7960,1.67,0.03,1.67,0.15%
160625,鹏华证券保险分级,1.3370,1.8320,1.3320,1.83,0.0050,0.38,0.60%
160626,鹏华信息分级,1.2720,1.7630,1.27,1.7620,0.0020,0.16,0.12%
160627,鹏华策略优选混合,1.6230,1.3190,1.6410,1.3330,-0.0180,-1.10,0.15%
160628,鹏华地产分级,1.1380,1.7820,1.1430,1.7860,-0.0050,-0.44,0.12%
160629,鹏华传媒分级,0.8060,1.26,0.8090,1.2610,-0.0030,-0.37,0.12%
160630,鹏华国防,0.9040,1.1620,0.9140,1.1650,-0.01,-1.09,0.12%
160631,鹏华银行分级,0.9660,1.0260,0.9630,1.0230,0.0030,0.31,0.12%
160632,鹏华酒分级,1.2470,1.3080,1.2140,1.2750,0.0330,2.72,0.12%
160633,鹏华证券分级,0.9040,0.5910,0.9110,0.5960,-0.0070,-0.77,0.12%
160634,鹏华环保分级,1.1240,0.7860,1.1320,0.7910,-0.0080,-0.71,0.12%
160635,鹏华中证医药卫生(LOF),1.0630,0.9640,1.0620,0.9630,0.0010,0.09,0.12%
160636,鹏华互联网分级,1.0920,0.6930,1.09,0.6910,0.0020,0.18,0.12%
160637,鹏华创业板分级,0.7890,0.5290,0.7920,0.5310,-0.0030,-0.38,0.12%
160638,鹏华一带一路分级,0.8250,0.5620,0.8250,0.5620,0,0.00,0.12%
160639,鹏华高铁分级,0.7450,0.4720,0.7510,0.4750,-0.0060,-0.80,0.12%
160640,鹏华新能源分级,0.9120,0.5620,0.9150,0.5630,-0.0030,-0.33,0.12%
160643,鹏华中证空天一体(LOF),0.9470,0.9470,0.9555,0.9555,-0.0085,-0.89,0.12%
160706,嘉实沪深300ETF联接,1.1522,3.0202,1.1466,3.0146,0.0056,0.49,0.15%
160716,嘉实基本面50,1.5592,1.5592,1.5516,1.5516,0.0076,0.49,0.12%
160717,嘉实恒生中国企业,0.8428,0.8428,0.8378,0.8378,0.0050,0.60,0.15%
160718,嘉实多利分级债券,1.0147,1.3142,1.0151,1.3146,-0.0004,-0.04,0.08%
160719,嘉实黄金,,,0.7030,0.7030,,,0.08%
160720,嘉实中证中期企业债指数A,1.0538,1.1622,1.0523,1.1607,0.0015,0.14,0.05%
160721,嘉实中证中期企业债指数C,1.0612,1.1651,1.0597,1.1636,0.0015,0.14,0.00%
160805,长盛同智优势,0.8389,2.4191,0.8379,2.4181,0.0010,0.12,0.15%
160806,长盛同庆中证800(LOF),1.4440,1.3220,1.4410,1.3190,0.0030,0.21,0.12%
160807,长盛沪深300,1.32,1.37,1.3130,1.3630,0.0070,0.53,0.12%
160808,长盛同瑞200分级,1.0560,1.69,1.0560,1.69,0,0.00,0.12%
